host_acceptance_rate,number_of_reviews,number_of_reviews_l30d,instant_bookable,minimum_nights,host_has_profile_pic,calculated_host_listings_count_private_rooms,review_scores_value,host_response_rate,has_availability,availability_365,beds,price,host_response_time,host_verifications,host_identity_verified,calculated_host_listings_count_entire_homes,host_is_superhost,availability_30,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_cleansed_Downtown Eastside,neighbourhood_cleansed_Dunbar Southlands,neighbourhood_cleansed_Fairview,neighbourhood_cleansed_Grandview-Woodland,neighbourhood_cleansed_Hastings-Sunrise,neighbourhood_cleansed_Kensington-Cedar Cottage,neighbourhood_cleansed_Kerrisdale,neighbourhood_cleansed_Killarney,neighbourhood_cleansed_Kitsilano,neighbourhood_cleansed_Marpole,neighbourhood_cleansed_Mount Pleasant,neighbourhood_cleansed_Oakridge,neighbourhood_cleansed_Renfrew-Collingwood,neighbourhood_cleansed_Riley Park,neighbourhood_cleansed_Shaughnessy,neighbourhood_cleansed_South Cambie,neighbourhood_cleansed_Strathcona,neighbourhood_cleansed_Sunset,neighbourhood_cleansed_Victoria-Fraserview,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Point Grey,legal_listing
100.0,24.0,2.0,0.0,1.0,1.0,0.0,4.83,100.0,1.0,311.0,2.0,162.0,1.0,0.5,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91.0,11.0,2.0,1.0,5.0,1.0,0.0,4.91,70.0,1.0,84.0,3.0,136.0,0.5,0.5,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
64.0,9.0,0.0,0.0,3.0,1.0,0.0,4.56,100.0,1.0,76.0,1.0,184.0,1.0,0.5,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,47.0,6.0,0.0,1.0,1.0,1.0,4.38,99.0,1.0,92.0,2.0,389.0,1.0,0.5,1.0,39.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,4.0,2.0,0.0,4.0,1.0,0.0,4.75,100.0,1.0,313.0,3.0,189.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,49.0,4.0,0.0,4.0,1.0,0.0,4.9,100.0,1.0,63.0,3.0,485.0,1.0,0.5,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
99.0,38.0,5.0,1.0,2.0,1.0,0.0,4.61,100.0,1.0,144.0,1.0,201.0,1.0,0.5,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,12.0,2.0,0.0,2.0,1.0,0.0,5.0,100.0,1.0,0.0,1.0,249.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,46.0,4.0,0.0,4.0,1.0,0.0,4.83,100.0,1.0,147.0,3.0,685.0,1.0,0.5,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
100.0,23.0,4.0,0.0,2.0,1.0,0.0,4.65,100.0,1.0,58.0,3.0,400.0,1.0,0.5,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,31.0,5.0,0.0,1.0,1.0,1.0,4.42,99.0,1.0,98.0,2.0,260.0,1.0,0.5,1.0,39.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89.0,24.0,1.0,0.0,1.0,1.0,0.0,4.75,100.0,1.0,149.0,1.0,165.0,0.75,0.5,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91.0,46.0,6.0,1.0,2.0,1.0,0.0,4.52,100.0,1.0,327.0,3.0,220.0,1.0,0.5,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,16.0,7.0,0.0,2.0,1.0,0.0,4.94,100.0,1.0,52.0,2.0,280.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,16.0,2.0,1.0,1.0,1.0,0.0,4.69,100.0,1.0,93.0,2.0,204.0,1.0,0.5,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,19.0,0.0,1.0,1.0,1.0,0.0,4.74,100.0,1.0,150.0,2.0,238.0,1.0,0.75,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,46.0,8.0,0.0,2.0,1.0,0.0,4.78,100.0,1.0,27.0,1.0,213.0,1.0,0.75,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,25.0,0.0,0.0,3.0,1.0,0.0,4.96,100.0,1.0,95.0,2.0,299.0,1.0,0.5,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93.0,11.0,2.0,1.0,2.0,1.0,0.0,4.73,100.0,1.0,317.0,1.0,135.0,1.0,0.5,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,15.0,4.0,0.0,5.0,1.0,0.0,4.73,100.0,1.0,3.0,1.0,250.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,33.0,5.0,0.0,4.0,1.0,0.0,4.61,100.0,1.0,63.0,2.0,445.0,1.0,0.5,1.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75.0,1.0,1.0,0.0,2.0,1.0,1.0,5.0,88.0,1.0,297.0,1.0,165.0,0.75,0.5,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,14.0,3.0,1.0,1.0,0.0,0.0,4.71,100.0,1.0,351.0,1.0,271.0,1.0,0.25,1.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79.0,10.0,2.0,0.0,3.0,1.0,0.0,4.5,100.0,1.0,249.0,3.0,196.0,0.75,0.25,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80.0,2.0,2.0,0.0,3.0,1.0,0.0,5.0,100.0,1.0,6.0,4.0,315.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97.0,22.0,3.0,0.0,1.0,1.0,0.0,4.82,100.0,1.0,8.0,2.0,366.0,1.0,0.75,1.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
98.0,23.0,5.0,0.0,2.0,1.0,0.0,4.78,100.0,1.0,21.0,1.0,221.0,0.5,0.5,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,32.0,2.0,1.0,1.0,1.0,1.0,4.5,99.0,1.0,71.0,3.0,191.0,1.0,0.5,1.0,39.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,44.0,8.0,1.0,1.0,1.0,0.0,4.8,100.0,1.0,152.0,4.0,462.0,1.0,0.5,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,63.0,10.0,0.0,1.0,1.0,0.0,4.81,100.0,1.0,11.0,2.0,128.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,11.0,1.0,0.0,4.0,1.0,0.0,4.91,100.0,1.0,26.0,1.0,216.0,1.0,0.5,1.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,22.0,1.0,0.0,1.0,1.0,6.0,4.27,99.0,1.0,148.0,2.0,401.0,1.0,0.5,1.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
100.0,11.0,0.0,0.0,2.0,0.0,0.0,4.36,100.0,1.0,350.0,4.0,474.0,1.0,0.5,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97.0,14.0,2.0,0.0,1.0,1.0,0.0,4.36,100.0,1.0,108.0,2.0,152.0,1.0,0.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,48.0,6.0,0.0,2.0,1.0,0.0,4.88,100.0,1.0,1.0,2.0,178.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
100.0,30.0,8.0,0.0,2.0,1.0,0.0,4.87,100.0,1.0,245.0,2.0,155.0,1.0,0.5,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,11.0,0.0,0.0,3.0,1.0,2.0,4.91,100.0,1.0,2.0,3.0,264.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89.0,30.0,10.0,0.0,1.0,1.0,0.0,4.77,100.0,1.0,46.0,2.0,138.0,1.0,0.5,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,5.0,0.0,1.0,2.0,1.0,0.0,4.4,90.0,1.0,68.0,2.0,487.0,1.0,0.5,1.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,25.0,7.0,0.0,1.0,1.0,0.0,4.76,100.0,1.0,148.0,4.0,271.0,1.0,0.5,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,26.0,2.0,0.0,3.0,1.0,0.0,4.88,100.0,1.0,52.0,4.0,175.0,1.0,0.75,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94.0,37.0,6.0,0.0,2.0,1.0,0.0,4.84,85.0,1.0,32.0,1.0,209.0,0.75,0.5,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,7.0,0.0,0.0,14.0,1.0,0.0,4.86,100.0,1.0,140.0,2.0,254.0,1.0,0.5,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
100.0,5.0,0.0,0.0,1.0,0.0,2.0,4.6,100.0,1.0,166.0,3.0,299.0,0.75,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,35.0,5.0,0.0,3.0,1.0,0.0,4.77,100.0,1.0,343.0,2.0,430.0,1.0,0.5,1.0,32.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
95.0,12.0,1.0,0.0,3.0,1.0,0.0,4.58,100.0,1.0,117.0,4.0,350.0,1.0,0.5,1.0,2.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,21.0,6.0,0.0,1.0,1.0,0.0,4.29,100.0,1.0,20.0,3.0,375.0,1.0,0.75,1.0,1.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,19.0,0.0,0.0,3.0,1.0,0.0,4.84,100.0,1.0,215.0,2.0,475.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,35.0,4.0,1.0,3.0,1.0,0.0,4.6,98.0,1.0,71.0,2.0,505.0,1.0,0.25,1.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
100.0,33.0,3.0,1.0,2.0,1.0,0.0,4.7,98.0,1.0,70.0,1.0,259.0,1.0,0.25,1.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
100.0,29.0,4.0,1.0,2.0,1.0,0.0,4.62,98.0,1.0,70.0,2.0,357.0,1.0,0.25,1.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
100.0,4.0,3.0,0.0,5.0,1.0,0.0,5.0,100.0,1.0,212.0,7.0,1080.0,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,8.0,7.0,1.0,2.0,1.0,0.0,4.75,100.0,1.0,334.0,3.0,454.0,1.0,0.5,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,11.0,1.0,1.0,1.0,1.0,0.0,4.64,90.0,1.0,68.0,2.0,478.0,1.0,0.5,1.0,19.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88.0,20.0,4.0,0.0,3.0,1.0,0.0,4.95,100.0,1.0,52.0,2.0,116.0,1.0,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,19.0,7.0,0.0,2.0,1.0,0.0,4.37,100.0,1.0,14.0,2.0,300.0,1.0,0.5,1.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87.0,6.0,0.0,0.0,3.0,1.0,0.0,5.0,100.0,1.0,327.0,5.0,948.0,1.0,0.5,1.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99.0,23.0,2.0,1.0,1.0,1.0,0.0,4.48,100.0,1.0,78.0,1.0,285.0,1.0,0.5,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,25.0,5.0,0.0,1.0,1.0,0.0,4.84,100.0,1.0,320.0,3.0,373.0,1.0,0.5,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98.0,29.0,4.0,0.0,1.0,1.0,0.0,4.55,100.0,1.0,61.0,2.0,73.0,1.0,0.5,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96.0,25.0,4.0,1.0,3.0,1.0,0.0,4.52,89.0,1.0,159.0,1.0,286.0,1.0,0.5,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,25.0,5.0,0.0,2.0,1.0,0.0,4.92,100.0,1.0,347.0,3.0,241.0,0.5,0.5,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83.0,1.0,0.0,0.0,10.0,1.0,0.0,5.0,97.0,1.0,155.0,2.0,200.0,1.0,0.5,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,25.0,5.0,0.0,2.0,1.0,0.0,4.48,100.0,1.0,0.0,3.0,240.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97.0,22.0,2.0,1.0,2.0,1.0,0.0,4.36,100.0,1.0,110.0,1.0,231.0,1.0,0.5,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
100.0,9.0,5.0,0.0,2.0,1.0,0.0,5.0,100.0,1.0,143.0,2.0,252.0,1.0,0.5,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,42.0,7.0,0.0,1.0,1.0,0.0,4.6,100.0,1.0,143.0,2.0,258.0,1.0,0.5,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,20.0,1.0,0.0,2.0,1.0,0.0,4.5,100.0,1.0,244.0,2.0,374.0,1.0,0.5,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,6.0,0.0,1.0,1.0,1.0,0.0,4.0,100.0,1.0,209.0,1.0,220.0,1.0,0.5,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86.0,16.0,2.0,0.0,1.0,1.0,0.0,4.81,100.0,1.0,63.0,2.0,111.0,1.0,0.5,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,34.0,9.0,0.0,1.0,1.0,0.0,4.85,100.0,1.0,153.0,2.0,229.0,1.0,0.5,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,12.0,3.0,0.0,3.0,1.0,0.0,4.42,92.0,1.0,69.0,3.0,320.0,1.0,0.5,1.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,23.0,2.0,0.0,1.0,1.0,1.0,4.57,99.0,1.0,63.0,2.0,260.0,1.0,0.5,1.0,39.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
100.0,16.0,2.0,1.0,2.0,1.0,0.0,4.38,90.0,1.0,48.0,6.0,488.0,1.0,0.5,1.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100.0,5.0,2.0,0.0,3.0,1.0,0.0,4.8,100.0,1.0,70.0,2.0,164.0,1.0,0.5,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
98.0,19.0,4.0,1.0,2.0,1.0,0.0,4.74,100.0,1.0,51.0,3.0,141.0,1.0,0.5,1.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
